MatchDatetime,season,HomeTeam,AwayTeam,FTR,Home_attack,Home_defence,Away_attack,Away_defence,Home_PPG,Away_PPG,Home_GDpg,Away_GDpg,Home_form_PPG,Away_form_PPG,Attack_diff,Defence_diff,PPG_diff,GDpg_diff,Form_PPG_diff,Interaction_home,Interaction_away,Strength_diff_abs,factual_text,opinion_text,home_n_injured,home_n_doubtful,home_n_suspended,home_n_unavailable,home_form_points,home_top_scorer_goals,home_top_scorer_missing,away_n_injured,away_n_doubtful,away_n_suspended,away_n_unavailable,away_form_points,away_top_scorer_goals,away_top_scorer_missing,diff_injured,diff_doubtful,diff_suspended,diff_unavailable,diff_form_points,diff_top_scorer_goals,diff_top_scorer_missing
2023-04-02 14:00:00,2022_2023,West Ham,Southampton,H,0.9230769230769231,1.307692307692308,0.8214285714285714,1.642857142857143,0.9230769230769231,0.8214285714285714,-0.3846153846153846,-0.8214285714285714,1.0,1.0,0.1016483516483517,-0.3351648351648351,0.1016483516483517,0.4368131868131868,0.0,-0.7197802197802197,-0.4862637362637363,0.1016483516483517,"West Ham: Injured Fabianski. Doubtful Coufal, Downes, Aguerd, Scamacca. Suspended none. Unavailable none. Form DDLWLD. Leading scorer Benrahma 4, Bowen 4. Southampton: Injured Livramento, Larios. Doubtful Bella-Kotchap, Adams, Salisu, Bednarek. Suspended none. Unavailable none. Form WLWDLD. Leading scorer Ward-Prowse 7.","Declan Rice spoke up for himself during the international break, hitting back at Graeme Souness for saying he does not do enough to be considered an elite midfielder. Then he backed it up by scoring the opening goal when England beat Italy 2-1 in Naples: not a bad way to tilt the argument in his favour. The thing about Rice is he always looks for ways to improve. The West Ham midfielder’s tally of two league goals this season is slightly misleading: Rice’s main role is to shield his defence and he is playing in a struggling counterattacking team. But the 24-year-old will feel that he can do more to lift West Ham out of trouble. If David Moyes gives him more freedom to push forward then Rice needs to step up and provide more creativity when West Ham face Southampton in a vital clash at the London Stadium.",1,4,0,0,6,4,0,2,4,0,0,8,7,0,-1,0,0,0,-2,-3,0
2023-04-02 16:30:00,2022_2023,Newcastle,Man United,H,1.5,0.7307692307692307,1.576923076923077,1.346153846153846,1.807692307692308,1.923076923076923,0.7692307692307693,0.2307692307692306,1.4,1.6,-0.07692307692307687,-0.6153846153846155,-0.1153846153846154,0.5384615384615387,-0.2000000000000002,0.1538461538461537,0.8461538461538461,0.1153846153846154,"Newcastle: Injured Krafth, Almirón. Doubtful Gordon, Botman, Pope. Suspended none. Unavailable none. Form DDLLWW. Leading scorer Almirón 11. Manchester United: Injured Tuanzebe, Van de Beek, Eriksen, Garnacho, Heaton. Doubtful Martial, Rashford, Varane. Suspended Casemiro. Unavailable none. Form WDWWLD. Leading scorer Rashford 14.","Newcastle may have lost February’s League Cup final to Manchester United but revenge against the same opponents at St James’ Park on Sunday would be particularly sweet for Eddie Howe’s side. While a home win would bolster Newcastle’s Champions League qualification hopes significantly, a key subplot of the match itself could involve central midfield. It is no secret that Howe would be extremely happy to prise Scott McTominay away from Old Trafford this summer and it will be interesting to see whether the 26-year-old Scotland midfielder – fresh from his international heroics against Spain – is involved on Tyneside. Yet with Newcastle fifth and only three points behind their third-placed guests, home fans must trust any audition on McTominay’s part does not prove too compelling.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-03 20:00:00,2022_2023,Everton,Tottenham,D,0.7857142857142857,1.428571428571429,1.857142857142857,1.428571428571429,0.9285714285714286,1.75,-0.6428571428571429,0.4285714285714286,1.0,2.0,-1.071428571428572,0.0,-0.8214285714285714,-1.071428571428572,-1.0,-0.6428571428571429,0.4285714285714286,0.8214285714285714,"Everton: Injured Calvert-Lewin, Townsend. Doubtful none. Suspended none. Unavailable none. Form WLLDWD. Leading scorer Gray 4. Tottenham: Injured Emerson, Davies, Sessegnon, Bissouma, Bentancur, Richarlison. Doubtful Lloris. Suspended none. Unavailable none. Form LWWLWD. Leading scorer Kane 21.","Well that was quite the turbulent international break. Tottenham have sacked a manager, appointed his mate as acting head coach, made contact with representatives of Julian Nagelsmann, seen their captain become England’s all-time leading goalscorer and their managing director of football hit with a worldwide ban by Fifa since they last appeared on the Premier League stage. And now players who were branded “selfish” by the departed Antonio Conte must, in the words of the banned Fabio Paratici, focus on securing Champions League qualification over the final 10 games. Spurs could be out of the top four by the time they kick off at Everton yet also liberated by Conte’s removal, given reports of dressing-room displeasure over the Italian’s acrimonious reign and his willingness to apportion blame elsewhere. Players have not been exactly falling over themselves in a rush to pay tribute to their former manager and could shift the spotlight back on Conte’s overall performance with improvement at Goodison Park. ",2,0,0,0,8,4,0,6,1,0,0,10,21,0,-4,-1,0,0,-2,-17,0
2023-04-08 12:30:00,2022_2023,Man United,Everton,H,1.5,1.321428571428571,0.7931034482758621,1.413793103448276,1.892857142857143,0.9310344827586207,0.1785714285714286,-0.6206896551724137,1.4,1.2,0.7068965517241379,-0.0923645320197044,0.9618226600985221,0.7992610837438423,0.2,0.0862068965517242,-0.5283251231527093,0.9618226600985221,"Manchester United: Injured Tuanzebe, Van de Beek, Garnacho, Heaton. Doubtful Shaw, Eriksen. Suspended Casemiro. Unavailable none. Form WWLDLW. Leading scorer Rashford 15. Everton: Injured Calvert-Lewin, Townsend. Doubtful Vinagre. Suspended Doucouré. Unavailable none. Form LLDWDD. Leading scorer Gray 4.","With 10 Premier League matches remaining Manchester United’s task is clear: win enough points to secure the Champions League berth Erik Ten Hag says is a must. Fourth position is hardly a gilded one for the 20-times title-winners but it may prove to be an apt staging post in Ten Hag’s long-term attempt to lead United to a 21st crown. Everton’s visit is the last game Casemiro will have to sit out because of a four-match ban and, with Christian Eriksen in contention again after an injury-enforced absence since January, United can feel upbeat about the final push. On Wednesday, beating Brentford took Ten Hag’s side to 53 points, three clear of Tottenham in fifth with a game in hand, so they are in control of their destiny.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-08 15:00:00,2022_2023,Aston Villa,Nott'm Forest,H,1.344827586206897,1.379310344827586,0.8275862068965517,1.793103448275862,1.517241379310345,0.9310344827586207,-0.03448275862068972,-0.9655172413793104,2.6,0.4,0.5172413793103449,-0.4137931034482758,0.5862068965517241,0.9310344827586207,2.2,-0.4482758620689655,-0.5517241379310346,0.5862068965517241,"Aston Villa: Injured Coutinho, Cash, Steer. Doubtful Kamara. Suspended none. Unavailable none. Form WWDWWW. Leading scorer Watkins 11. Nottingham Forest: Injured Wood, Henderson, Boly, Biancone, Richards. Doubtful McKenna, Aurier, Dennis, Lingard, Yates. Suspended none. Unavailable none. Form LDLLDL. Leading scorer Johnson 8.","For most of the teams outside the elite, this peculiar Premier League season has been a dizzying game of Snakes and Ladders. Aston Villa are one of the exceptions. Since Unai Emery took over with the club in 16th place, they have been looking and travelling in only one direction. They had to wait patiently in 11th for a while, but back-to-back away wins at Chelsea and Leicester have taken them to seventh – their highest position in the second half of a season since 2009-10. It’s a quietly brilliant achievement, for which Emery hasn’t received enough credit, though when does he? Only the top two have picked up more points than Villa – 32 in 16 games – since he took over. There’s nothing for them to fear in the run-in and on current form they can realistically aspire to a European place. Which is an even more exciting prospect than usual when you are managed by Emery, who has won the Europa League four times. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-08 15:00:00,2022_2023,Brentford,Newcastle,A,1.586206896551724,1.310344827586207,1.642857142857143,0.7142857142857143,1.482758620689655,1.892857142857143,0.2758620689655173,0.9285714285714285,1.0,2.4,-0.05665024630541859,0.5960591133004925,-0.4100985221674875,-0.6527093596059111,-1.4,0.8719211822660099,0.3325123152709359,0.4100985221674875,"Brentford: Injured Lewis-Potter, Ajer. Doubtful Onyeka, Janelt. Suspended none. Unavailable none. Form WLWDDL. Leading scorer Toney 17. Newcastle: Injured Almirón, Krafth. Doubtful none. Suspended none. Unavailable none. Form LLWWWW. Leading scorer Almirón 11.","Eddie Howe has located Newcastle’s second wind just when it appeared they had run out of puff. Last Sunday’s destruction of Manchester United was followed by crushing West Ham, sequencing together the team’s two best performances of a season that has already far exceeded expectations. While defence is the bedrock of success, a cussed backline not previously associated with a Howe team, the goals are now coming. Alexander Isak was a flagship signing but Callum Wilson continues to look a striker who can be valuable to a club with such high ambitions. Where West Ham were hapless, Newcastle were ruthless, while Brentford’s concurrent loss to Manchester United kept plenty of juice in the race for third. As Thomas Frank remarked at Old Trafford, his team’s disappointment showed how far Brentford have come. That was previously a Newcastle mantra during their post-World Cup slump but now anything less than top four would be a letdown.",2,2,0,0,8,17,0,2,0,0,0,12,11,1,0,2,0,0,-4,6,-1
2023-04-08 15:00:00,2022_2023,Fulham,West Ham,A,1.392857142857143,1.392857142857143,0.9285714285714286,1.392857142857143,1.392857142857143,0.9642857142857143,0.0,-0.4642857142857142,0.8,1.4,0.4642857142857142,0.0,0.4285714285714285,0.4642857142857142,-0.5999999999999999,0.0,-0.4642857142857142,0.4285714285714285,"Fulham: Injured Kebano, Kurzawa. Doubtful none. Suspended Mitrovic. Unavailable none. Form WWDLLL. Leading scorer Mitrovic 11. West Ham: Injured Scamacca. Doubtful none. Suspended none. Unavailable none. Form LWLDWL. Leading scorer Benrahma 4, Bowen 4.","If the FA has its way and extends his ban then Fulham will be unable to field Aleksandar Mitrovic until next season. Both Marco Silva and the owner, Shahid Khan, have noted that key to the striker’s successes of the last two seasons has been keeping him physically lean, so added time off is unhelpful. For West Ham, coming quickly off a 5-1 pounding from Newcastle, Fulham are probably ideal opposition, on a four-game losing streak and, in 10th, perhaps as “on the beach” as any of the 20 Premier League clubs. And without their main goalscorer. The Hammers teeter above the drop zone, David Moyes favourite to become the season’s 13th managerial casualty. A repeat of the farce that presented Newcastle with their third, fourth and fifth goals and the end will surely be close, even at a club where the co-owner David Sullivan is known for his reluctance to push the button until almost all is lost. ",2,0,1,0,7,11,1,1,0,0,0,7,4,0,1,0,1,0,0,7,1
2023-04-08 15:00:00,2022_2023,Leicester,Bournemouth,A,1.379310344827586,1.758620689655172,0.9310344827586207,1.96551724137931,0.8620689655172413,0.9310344827586207,-0.3793103448275861,-1.03448275862069,0.2,1.2,0.4482758620689656,-0.2068965517241379,-0.06896551724137934,0.6551724137931034,-1.0,-0.586206896551724,-0.8275862068965517,0.06896551724137934,"Leicester: Injured Tielemans, Justin, Braybrooke. Doubtful Evans, Bertrand. Suspended Dewsbury-Hall. Unavailable none. Form LLLDLL. Leading scorer Barnes 10. Bournemouth: Injured Fredericks. Doubtful Stanislas, Senesi. Suspended none. Unavailable none. Form LLWLWL. Leading scorer Billing 6.","When the year ends in three, there’s often a shock relegation from the English top flight: Manchester City in 1983, Nottingham Forest in 1993 and West Ham in 2003 were all supposed to be too good to go down, and the same has been said of Leicester this year. (Let’s not dwell on 2013, because no matter how hard we try, we can’t make Wigan, Reading or QPR fit this narrative.) For most of the season it has been unthinkable that a team who finished fifth, fifth and eighth in the last three seasons would be relegated. When they put eight goals past Villa and Spurs in early February, it felt like the start of a late-season surge to the top half of the table. But since then they have taken one point from seven games and their situation is becoming more alarming by the day. Leicester haven’t kept a clean sheet since the World Cup and have now started conceding late winners, a uniquely morale-sapping experience. Given that Leicester’s next game, Manchester City away, is almost certainly a write-off, Saturday’s game against Bournemouth takes on even greater importance. It isn’t necessarily a must-win, but it’s surely a mustn’t-lose.",3,2,1,0,1,10,0,1,2,0,0,6,6,0,2,0,1,0,-5,4,0
2023-04-08 15:00:00,2022_2023,Tottenham,Brighton,H,1.827586206896552,1.413793103448276,1.888888888888889,1.259259259259259,1.724137931034483,1.703703703703704,0.413793103448276,0.6296296296296295,1.6,2.2,-0.06130268199233702,0.1545338441890165,0.02043422733077893,-0.2158365261813535,-0.6000000000000001,0.5683269476372925,0.475095785440613,0.02043422733077893,"Tottenham: Injured Emerson, Davies, Sessegnon, Bissouma, Bentancur, Richarlison. Doubtful none. Suspended Lucas. Unavailable none. Form WWLWDD. Leading scorer Kane 22. Brighton: Injured Moder, Lallana, Sarmiento. Doubtful Lamptey. Suspended none. Unavailable none. Form LWDWDW. Leading scorer Mac Allister 8.","The first game of Frank Lampard’s first spell as Chelsea manager, back in the summer of 2019, was a friendly against Bohemians in Dublin. He wasn’t the only debutant: in the second half Bohemians brought on a 14-year-old called Evan Ferguson to play up front. This wasn’t a PR gesture; he was ready, as he showed with some deft touches and the smart dummy that enabled Eric Molloy to equalise. Ferguson’s career has been a story of extraordinary precocity, and he demonstrates a remarkable physical and especially psychological maturity for an 18-year-old. Teenagers aren’t meant to be experts, except maybe in self-absorption. But Ferguson finishes like a 28-year-old and his clever flick against Bournemouth on Tuesday was the latest addition to a portfolio of goals with an abnormal variety and serenity for a kid playing in the world’s best league. Usually with emerging young players there is a catch, or at least a concern; with Ferguson it’s hard to see one. He seems immune to hype, the biggest danger for any young talent, and can already play as both a classical and a false 9. When Brighton go to Spurs, it will be fascinating to compare him with one of the great modern No 9s: Harry Kane. ",6,0,1,0,11,22,0,3,1,0,0,11,8,0,3,-1,1,0,0,14,0
2023-04-08 15:00:00,2022_2023,Wolves,Chelsea,H,0.7931034482758621,1.448275862068966,1.0,1.03448275862069,0.9655172413793104,1.344827586206897,-0.6551724137931034,-0.03448275862068972,0.8,1.6,-0.2068965517241379,0.4137931034482758,-0.3793103448275862,-0.6206896551724137,-0.8,-0.2413793103448276,-0.4482758620689655,0.3793103448275862,"Wolves: Injured Chiquinho, Kalajdzic, Hwang. Doubtful none. Suspended Jonny, Neves. Unavailable none. Form DLWLLD. Leading scorer Podence 6. Chelsea: Injured Broja, Silva, Azpilicueta. Doubtful Aubameyang. Suspended none. Unavailable none. Form LWWDLD. Leading scorer Havertz 7.","It must be quite unsettling, not knowing who your manager will be from game to game, but one thing counted on at Chelsea is that goals will be hard to come by. They have scored 29 in as many games, explaining why they find themselves in 11th and asking Frank Lampard to become a third manager of the season. What the Blues would love is to have prime Diego Costa available. Instead, he will be on the Wolves bench, having not scored since arriving in September. Present-day Chelsea have Kai Havertz up top, who drew a blank against Liverpool in midweek. He did have a goal chalked off but the ball went in off his arm after his first effort rebounded when he should have scored first time. Few now believe Havertz will be a prolific marksman in blue. The German could do with picking his predecessor’s brains on goal-scoring ruthlessness, in the hope of emulating Costa at Stamford Bridge. ",3,0,2,0,5,6,0,3,1,0,0,8,7,0,0,-1,2,0,-3,-1,0
2023-04-08 17:30:00,2022_2023,Southampton,Man City,A,0.7931034482758621,1.620689655172414,2.535714285714286,0.9285714285714286,0.7931034482758621,2.285714285714286,-0.8275862068965516,1.607142857142857,1.0,2.6,-1.742610837438423,0.6921182266009851,-1.492610837438423,-2.434729064039408,-1.6,-0.1354679802955665,0.9150246305418719,1.492610837438423,"Southampton: Injured Livramento, Larios, Adams, Salisu. Doubtful Bella-Kotchap. Suspended none. Unavailable none. Form LWDLDL. Leading scorer Ward-Prowse 7. Manchester City: Injured Foden. Doubtful Haaland. Suspended none. Unavailable none. Form WDWWWW. Leading scorer Haaland 28.","Southampton know a lot about Manchester City. They hired their head of recruitment from the Premier League champions last summer. Joe Shields proceeded to bring with him four graduates from City’s academy. Gavin Bazunu and Romeo Lavia have shown they are Premier League quality, while Samuel Edozie and Juan Larios have enjoyed few minutes on the pitch in recent times. It was smart to look to the long term with those acquisitions but equally, the Southampton spine needed more experience to help guide through younger players. Shields has already departed for Chelsea, leaving Southampton searching for a replacement. The search is being led by the director Rasmus Ankersen and the incoming director of football, Jason Wilcox. They will need to find someone with the right balance when it comes to mixing youth and experience, while knowledge of the Championship looks a likely requirement.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-09 14:00:00,2022_2023,Leeds,Crystal Palace,A,1.310344827586207,1.689655172413793,0.8275862068965517,1.344827586206897,1.0,1.03448275862069,-0.3793103448275863,-0.5172413793103449,1.4,0.6,0.4827586206896551,0.3448275862068966,-0.03448275862068972,0.1379310344827586,0.7999999999999999,-0.03448275862068972,-0.8620689655172414,0.03448275862068972,"Leeds: Injured Wöber, Dallas, Forshaw, Adams. Doubtful none. Suspended none. Unavailable none. Form WLDWLW. Leading scorer Rodrigo 11. Crystal Palace: Injured Zaha, Ferguson, Richards. Doubtful Guaita. Suspended none. Unavailable none. Form DLLLLW. Leading scorer Zaha 6.","Beat Crystal Palace and Javi Gracia can bid farewell to any semblance of the anonymity with which he was once able to wander around Doha, when he managed Al Sadd. Gracia is also in the process of persuading the Leeds board to wave goodbye to the fixation with pressing tactics that explained Jesse Marsch’s appointment as Marcelo Bielsa’s successor. In contrast to the American, Gracia is a tactical pragmatist happy to mix up front-foot possession with contain and counter tactics. This hybrid, and sensibly flexible, approach is serving Leeds well. So well that Gracia’s knack of replacing chaos with control could keep a 52-year-old in West Yorkshire longer than envisaged. It will not have gone unnoticed in the corridors of power that several players, perhaps most notably the left-back Junior Firpo, have improved almost beyond recognition.",4,0,0,0,10,11,0,3,1,0,0,4,6,1,1,-1,0,0,6,5,-1
2023-04-09 16:30:00,2022_2023,Liverpool,Arsenal,D,1.714285714285714,1.178571428571429,2.413793103448276,0.9310344827586207,1.535714285714286,2.482758620689655,0.5357142857142856,1.482758620689655,1.4,3.0,-0.6995073891625616,0.2475369458128079,-0.9470443349753694,-0.9470443349753697,-1.6,0.7832512315270935,1.235221674876847,0.9470443349753694,"Liverpool: Injured Keïta, Ramsey, Bajcetic, Williams. Doubtful Thiago, Díaz. Suspended none. Unavailable none. Form DWWLLD. Leading scorer Salah 12. Arsenal: Injured Saliba, Elneny, Tomiyasu. Doubtful Nketiah. Suspended none. Unavailable none. Form WWWWWW. Leading scorer Martinelli 13.","Anfield can get to Mikel Arteta, as demonstrated by his bizarre preparations for last season’s 4-0 defeat in the All or Nothing documentary. It can also get to Arsenal, who have not won at Liverpool for more than 10 years and have conceded 37 goals, suffering two 5-1 defeats, two 4-0 defeats plus three 3-1 defeats in that time. There really is no better place for Arteta and his team to reinforce their transformation into title contenders. Or a better time. While Jürgen Klopp refuses to give up on Champions League qualification Liverpool’s prospects are fading along with their form. Klopp could not have made it clearer that his patience with an under-achieving squad is also evaporating than through the changes he made for Tuesday’s drab goalless draw at Chelsea. Liverpool are in desperate need of a spark and, after six months out with a knee injury sustained against Arsenal, Luis Díaz might be the man to provide it.",4,2,0,0,8,12,0,3,1,0,0,18,13,0,1,1,0,0,-10,-1,0
2023-04-15 12:30:00,2022_2023,Aston Villa,Newcastle,H,1.366666666666667,1.333333333333333,1.655172413793103,0.7241379310344828,1.566666666666667,1.931034482758621,0.03333333333333344,0.9310344827586207,2.6,3.0,-0.2885057471264367,0.6091954022988505,-0.3643678160919541,-0.8977011494252872,-0.3999999999999999,0.6425287356321839,0.3218390804597702,0.3643678160919541,"Aston Villa: Injured Coutinho, Cash, Steer, Kamara. Doubtful Bailey. Suspended none. Unavailable none. Form WDWWWW. Leading scorer Watkins 12. Newcastle: Injured Krafth, Saint-Maximin, Almiron. Doubtful none. Suspended none. Unavailable none. Form LWWWWW. Leading scorer Almirón 11.","Unai Emery’s side have won six of their past seven Premier League matches, moving them up to sixth, in serious contention for a European spot, an indication of the impressive job the Spaniard has done since replacing Steven Gerrard. On Saturday, they face another challenger for Europe in Newcastle. In October, Villa were shellacked 4-0 in their final game before Emery took charge. A leading reason behind Villa’s upsurge is the form of striker Ollie Watkins. He had scored only two league goals prior to Emery’s arrival but has hit 10 since, including nine in the past 11 matches. Villa will need Watkins to fire again against the best defence in the league; Newcastle have conceded just 21 goals in 29 matches. They have shown how to keep out top strikers all season but Watkins will be desperate to show he is the man to break their barriers. ",4,1,0,0,16,12,0,3,0,0,0,15,11,0,1,1,0,0,1,1,0
2023-04-15 15:00:00,2022_2023,Tottenham,Bournemouth,A,1.833333333333333,1.4,0.9333333333333333,1.9,1.766666666666667,1.0,0.4333333333333333,-0.9666666666666666,1.6,1.8,0.8999999999999999,-0.5,0.7666666666666666,1.4,-0.2,-0.06666666666666665,-0.4666666666666666,0.7666666666666666,"Tottenham: Injured Emerson, Davies, Sessegnon, Bissouma, Bentancur. Doubtful none. Suspended Lucas. Unavailable none. Form WLWDDW. Leading scorer Kane 23. Bournemouth: Injured Fredericks, Stanislas. Doubtful Senesi, Traore. Suspended none. Unavailable none. Form LWLWLW. Leading scorer Billing 7.","Mauricio Pochettino used to say Tottenham were the kings of the rumour mill and it certainly feels that way at present. Pochettino himself is in the frame for the vacant role of permanent manager and so are a host of others; the club insist there is no pecking order in terms of candidates. With no appointment imminent, they must manage the external noise and yet the manager search is only one part of the uncertainty. Fabio Paratici, the managing director, faces a reckoning in an Italian appeal court next Wednesday over financial mismanagement charges from his Juventus days; some of the supporters want Daniel Levy, the chairman, out while nobody knows where Harry Kane will play next season. If only match days could provide a bit of calm, something to narrow the focus. It did not exactly play out that way against Brighton but the wild and fortunate victory was huge. When Spurs last played Bournemouth in October, they went 2-0 down before roaring back to win 3-2. Fans are advised to buckle up. ",5,0,1,0,11,23,0,2,2,0,0,9,7,0,3,-2,1,0,2,16,0
2023-04-15 15:00:00,2022_2023,Southampton,Crystal Palace,A,0.8,1.7,0.9666666666666667,1.333333333333333,0.7666666666666667,1.1,-0.8999999999999999,-0.3666666666666666,0.4,1.2,-0.1666666666666666,0.3666666666666667,-0.3333333333333334,-0.5333333333333333,-0.7999999999999999,-0.5333333333333332,-0.7333333333333333,0.3333333333333334,"Southampton: Injured Livramento, Larios. Doubtful Lavia, Salisu, Adams. Suspended none. Unavailable none. Form WDLDLL. Leading scorer Ward-Prowse 7. Crystal Palace: Injured Zaha, Ferguson, Guaita. Doubtful Édouard, Richards. Suspended none. Unavailable none. Form LLLLWW. Leading scorer Zaha 6.","After a dramatic turnaround at Leeds on Sunday, Palace have a fine opportunity to get one step closer to Premier League survival. The catalyst for Palace’s victory at Elland Road was their skilful attacking play. With Wilfried Zaha out injured, Michael Olise and Eberechi Eze have assumed greater responsibility under Roy Hodgson. Palace attracted two of the most exciting Championship prospects of recent years to Selhurst Park, when there was heavy competition for their services. They have another chance to prove their worth and allow Palace to start making plans for next season. With Zaha out of contract and unable to match his form of recent years, Olise and Eze can be key figures for years to come. Most importantly, they need to be able to perform on a regular basis. With the Eagles on a high and a trip to the worst team in the league, they have a great chance to show what a Zaha-less future might look like.",2,3,0,0,5,7,0,3,2,0,0,6,6,1,-1,1,0,0,-1,1,-1
2023-04-15 15:00:00,2022_2023,Wolves,Brentford,H,0.8,1.4,1.566666666666667,1.333333333333333,1.033333333333333,1.433333333333333,-0.5999999999999999,0.2333333333333334,1.4,1.0,-0.7666666666666666,0.06666666666666665,-0.3999999999999999,-0.8333333333333333,0.3999999999999999,-0.5333333333333332,0.1666666666666667,0.3999999999999999,"Wolves: Injured Chiquinho, Kalajdzic. Doubtful B Traoré, Nunes. Suspended Jonny, Rúben Neves. Unavailable none. Form LWLLDW. Leading scorer Podence 6. Brentford: Injured Lewis-Potter, Ajer, Jansson. Doubtful Onyeka. Suspended none. Unavailable none. Form LWDDLL. Leading scorer Toney 18.","Welcoming a west London club to Molineux will not provide too much fear for Julen Lopetegui after seeing off Chelsea. Brentford are a couple of places higher than Frank Lampard’s side but are at risk of seeing their season peter out. They have lost their past two matches and are winless in four. Thomas Frank’s side find themselves in ninth, probably unable to qualify for Europe yetdistant from the nine-team relegation battle. It can be hard to motivate players at this stage of the season when there is nothing to play for but Frank will be keen to test the personality of his players, to prove they have the character to take the club forward. They will have set markers to improve on. Last season Brentford won six times away from home, but have only achieved three wins on the road this year. With only four away days to go, they have a serious task to match that target.",2,2,2,0,7,6,0,3,1,0,0,5,18,0,-1,1,2,0,2,-12,0
2023-04-15 15:00:00,2022_2023,Chelsea,Brighton,A,0.9666666666666667,1.033333333333333,1.857142857142857,1.285714285714286,1.3,1.642857142857143,-0.06666666666666676,0.5714285714285714,1.0,1.6,-0.8904761904761905,-0.2523809523809524,-0.3428571428571427,-0.6380952380952382,-0.6000000000000001,-0.3190476190476191,0.8238095238095238,0.3428571428571427,"Chelsea: Injured Broja, Koulibaly. Doubtful Bettinelli, Chukwuemeka. Suspended none. Unavailable none. Form WWDLDL. Leading scorer Havertz 7. Brighton: Injured Moder, Lallana, Sarmiento. Doubtful Lamptey. Suspended none. Unavailable Colwill. Form WDWDWL. Leading scorer Mac Allister 8.","It is time to accept that Chelsea are not a better team with Mason Mount on the sidelines. The midfielder has not been a regular since being dropped by Graham Potter in February and has been subjected to social media derision. But what has changed without Mount in the team? João Félix, Mykhailo Mudryk, Raheem Sterling, Hakim Ziyech, Noni Madueke and Christian Pulisic have not exactly done much in his absence. It was wrong to pin everything on Mount, who has also struggled with injuries, and Chelsea should still be trying to get him to sign a new deal. Frank Lampard could help after stepping in as interim head coach. Lampard plainly loves Mount and will need his drive when Chelsea host Brighton. He also needs Mount to build some sharpness before the second leg of Chelsea’s Champions League quarter-final against Real Madrid on Tuesday.",2,2,0,0,8,7,0,3,1,0,1,11,8,0,-1,1,0,-1,-3,-1,0
2023-04-15 15:00:00,2022_2023,Everton,Fulham,A,0.7666666666666667,1.433333333333333,1.344827586206897,1.379310344827586,0.9,1.344827586206897,-0.6666666666666666,-0.03448275862068972,1.2,0.2,-0.5781609195402299,0.05402298850574705,-0.4448275862068966,-0.6321839080459769,1.0,-0.6126436781609196,-0.08850574712643677,0.4448275862068966,"Everton: Injured Townsend, Coleman. Doubtful Vinagre, Calvert-Lewin. Suspended Doucouré. Unavailable none. Form LDWDDL. Leading scorer Gray 4. Fulham: Injured Kebano, Kurzawa. Doubtful none. Suspended Mitrovic. Unavailable none. Form WDLLLL. Leading scorer Mitrovic 11.","Fulham are discovering what Everton have known to their cost all season: Premier League points are hard to come by without a proven striker in the ranks. The former Everton manager Marco Silva returns to Goodison Park on Saturday – although not the technical area as he serves out a two-match ban – seeking to avoid a sixth successive defeat in all competitions. Fulham’s downturn commenced before Aleksandar Mitrovic received an eight-match ban for his implosion at Old Trafford but they have toiled in front of goal without their focal point. Will Everton be reacquainted with theirs for what looks a must-win game? Dominic Calvert-Lewin is back in full training having been sidelined for 10 weeks with a hamstring injury sustained in Dyche’s first match in charge. The Everton manager kept his counsel on whether the centre-forward will be fit to start against Fulham but, given the predicament and the occasion, the temptation will be huge.",2,2,1,0,6,4,0,2,0,1,0,4,11,1,0,2,0,0,2,-7,-1
2023-04-15 17:30:00,2022_2023,Man City,Leicester,H,2.586206896551724,0.9310344827586207,1.333333333333333,1.733333333333333,2.310344827586207,0.8333333333333334,1.655172413793104,-0.4000000000000001,3.0,0.2,1.252873563218391,-0.8022988505747127,1.477011494252873,2.055172413793104,2.8,0.8528735632183908,0.4022988505747126,1.477011494252873,"Manchester City: Injured none. Doubtful Foden. Suspended none. Unavailable none. Form DWWWWW. Leading scorer Haaland 30. Leicester: Injured Tielemans, Justin, Braybrooke, Barnes, Pereira. Doubtful Bertrand. Suspended none. Unavailable none. Form LLDLLL. Leading scorer Barnes 10.","After Manchester City’s 3-0 humbling of Bayern Munich, next up at the Etihad is the Premier League’s second-bottom team, Leicester. This will be the champions’ last league game before a seismic clash with Arsenal on 26 April. Pep Guardiola’s men are in ripe form just as a treble chance hoves into sight, with next Wednesday’s return at Bayern in the Champions League coming three days before a Wembley trip to take on Sheffield United in the FA Cup semi-finals. Erling Haaland is adding assists to his goal-gluttony, Bernardo Silva’s dancing feet are back, and Rúben Dias is a colossus in defence once more, with Guardiola’s four-man rearguard that becomes a three in possession another key to this upsurge. Do not be surprised, then, if Leicester are swept aside particularly because, after Arsenal dropped two points at Liverpool, a three-peat City title win is now back in their hands.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
